,Count,Count,Count,Count,Count,Count,Count,Count,Count,Count
Document,Britain and the world,Business Environment,Chapter,Foreword from the Prime Minister,Grand Challenges,Ideas,Infrastructure,Introduction,People,Places
propose,0,0,0,0,0,0,0,1,0,1
proposed,0,2,0,0,0,0,3,0,0,1
proposition,0,0,0,0,0,0,0,0,0,1
propulsion,0,2,0,0,0,0,0,0,1,0
proratam,0,0,0,0,0,0,0,1,0,0
prospect,0,0,0,0,2,0,1,0,0,0
prospects,0,0,0,0,0,0,0,0,0,2
prosper,1,0,0,0,0,1,0,0,0,0
prospering,0,0,0,0,1,1,0,0,0,0
prosperity,0,5,0,2,0,0,3,0,3,4
prosperous,1,0,0,0,1,0,0,4,0,4
protect,0,1,0,0,0,0,2,0,0,0
protected,0,0,0,0,0,0,0,1,0,0
protecting,0,1,0,0,0,0,0,0,0,0
protection,1,1,0,0,0,0,2,0,0,0
protectionist,0,0,0,0,0,0,0,1,0,0
proud,0,1,0,0,0,0,1,1,1,0
proven,0,1,0,0,0,1,1,1,1,0
provide,0,6,0,0,2,1,22,4,5,5
provided,0,3,0,0,1,0,3,0,0,0
provider,0,1,0,0,0,0,1,0,0,0
providers,0,0,0,0,1,0,2,0,5,1
provides,0,1,0,0,0,2,4,1,1,2
providing,0,9,0,1,1,2,7,0,4,0
provision,0,0,0,0,0,0,2,0,7,1
provisional,0,0,0,0,0,0,0,0,1,0
prowess,0,0,0,0,0,0,0,1,0,0
proximity,0,0,0,0,0,0,0,1,0,1
prt,0,0,0,0,0,1,0,0,0,0
psychological,0,0,0,0,0,1,0,0,0,0
public,3,6,0,2,9,22,18,4,3,6
publication,0,1,0,0,0,0,0,0,0,1
publications,0,0,0,0,0,1,0,1,0,0
publicly,0,0,0,0,0,2,0,0,1,0
publish,0,0,0,0,2,0,2,0,4,0
published,0,1,0,0,1,0,4,1,5,0
publishing,0,0,0,0,0,1,0,0,2,0
pubs,0,1,0,0,0,0,0,0,0,0
pulling,0,1,0,0,0,0,0,0,0,0
punch,0,0,0,0,0,1,0,0,0,0
pupil,0,0,0,0,0,0,0,0,1,1
pupils,0,0,0,0,0,0,0,0,1,0
purchase,0,0,0,0,0,0,1,0,0,0
purchased,0,1,0,0,0,0,0,0,0,0
purchasers,0,0,0,0,0,0,1,0,0,0
purchases,0,1,0,0,0,0,0,0,0,0
purchasing,0,0,0,0,0,0,1,0,0,0
purpose,0,0,0,0,1,0,0,0,0,0
purposes,0,1,0,0,1,0,0,0,0,0
pursue,0,0,0,0,0,0,1,0,1,0
pursuing,0,0,0,0,1,0,0,0,0,0
pursuit,0,0,0,0,1,0,0,0,0,0
push,0,1,0,0,1,2,0,0,0,0
put,0,0,0,0,5,0,1,3,4,0
putting,0,0,0,0,0,2,0,0,1,0
puzzles,0,1,0,0,0,0,0,0,0,0
pwc,0,0,0,0,0,0,0,0,6,0
qiagen,0,2,0,0,0,0,0,0,0,0
quadram,0,0,0,0,0,0,0,0,0,2
qualification,0,0,0,0,0,0,0,0,1,0
qualifications,0,0,0,0,0,0,0,0,10,0
quality,1,5,0,3,5,6,8,5,21,4
qualms,0,1,0,0,0,0,0,0,0,0
quam,0,0,0,0,0,0,0,1,0,0
quantitative,0,0,0,0,0,0,0,0,6,0
quantum,0,2,0,0,0,3,0,0,0,0
quarter,0,1,0,0,0,1,0,0,1,0
quarterly,0,2,0,0,0,0,0,0,0,0
quarters,0,0,0,1,0,1,0,0,0,0
quartile,0,1,0,0,0,1,0,0,0,0
quartiles,0,1,0,0,0,0,0,0,0,0
que,0,0,0,0,0,0,0,1,0,0
queen,0,0,0,0,0,0,0,0,0,1
questions,0,2,0,0,0,0,0,0,0,0
quiae,0,0,0,0,0,0,0,1,0,0
quiaeperibus,0,0,0,0,0,0,0,1,0,0
quibus,0,0,0,0,0,0,0,1,0,0
quick,0,0,0,0,0,1,0,0,0,0
quicker,0,0,0,0,0,1,0,0,0,0
quickly,0,1,0,0,0,0,1,1,0,0
quo,0,0,0,0,0,0,0,1,0,0
r,0,16,0,0,6,50,0,3,0,0
race,0,0,0,0,0,1,0,0,1,0
radar,0,0,0,0,0,1,0,0,0,0
radical,0,0,0,0,0,1,0,0,1,0
radio,0,0,0,0,0,2,0,0,0,0
rail,0,0,0,0,4,0,12,0,1,3
railway,0,0,0,0,0,1,3,0,0,0
railways,0,0,0,0,0,0,2,0,0,0
raise,0,4,0,0,0,2,1,2,1,0
raised,0,2,0,0,0,1,0,0,1,0
raising,0,1,0,1,1,4,5,0,1,0
rana,0,5,0,0,0,0,0,0,0,0
range,0,11,0,0,7,6,3,0,5,4
ranges,0,0,0,0,0,0,0,0,0,1
ranging,0,1,0,0,0,0,0,0,1,1
ranked,0,1,0,0,0,0,0,1,0,1
ranks,0,3,0,0,0,0,2,1,0,0
rapid,0,0,0,0,1,0,0,0,0,1
rapidly,0,0,0,0,7,1,1,2,1,0
raspberry,0,0,0,0,1,0,0,0,0,0
rate,0,4,0,1,3,0,2,0,10,2
rated,0,0,0,0,0,1,0,0,0,0
rates,0,4,0,0,1,1,1,2,6,1
rather,0,2,0,0,1,4,0,0,2,0
rating,0,0,0,0,0,0,0,0,0,1
ratquissima,0,0,0,0,0,0,0,1,0,0
reach,0,2,0,0,0,2,4,2,9,0
reached,0,0,0,0,0,0,0,0,1,0
reaches,0,0,0,0,0,0,0,0,1,0
reaching,0,0,0,0,1,2,0,0,3,0
readiness,0,0,0,0,0,1,0,0,0,0
reading,0,0,0,0,0,0,0,0,1,0
ready,0,0,0,0,0,0,0,3,1,0
real,0,3,0,1,0,3,0,1,3,0
realise,0,5,0,0,1,1,2,0,2,2
realised,0,1,0,0,0,0,0,0,0,0
realises,0,0,0,0,1,0,0,1,0,0
realising,0,2,0,0,1,0,1,0,2,2
realistic,0,2,0,0,0,0,0,0,1,0
reality,0,3,0,0,1,2,0,0,0,0
reallocation,0,0,0,0,1,0,0,0,0,0
realworld,0,0,0,0,0,0,0,0,1,0
reap,0,1,0,0,0,0,0,1,0,0
reasons,0,1,0,0,0,0,0,0,1,0
rebalancing,0,0,0,0,0,0,2,0,0,1
rebranded,0,1,0,0,0,0,0,0,0,0
rebuilt,0,0,0,0,0,0,0,1,0,0
receipt,0,0,0,0,0,1,0,0,0,0
receive,0,1,0,0,0,0,0,0,1,1
received,0,0,0,0,0,1,0,0,1,0
receives,0,0,0,0,0,0,1,0,0,0
recent,0,7,0,0,1,2,1,2,1,2
recently,0,0,0,0,2,1,1,2,5,0
recognise,0,0,0,1,0,0,1,1,5,5
recognised,0,2,0,0,1,2,0,2,0,0
recognises,0,1,0,0,0,2,1,1,1,0
recognising,0,4,0,0,0,1,1,0,1,0
recognition,0,2,0,0,2,0,0,0,2,0
recommendation,0,0,0,0,0,0,0,0,2,0
recommendations,0,4,0,0,1,0,0,3,4,1
recommended,0,0,0,0,0,1,0,0,0,0
recommit,0,0,0,0,0,0,0,1,0,0
record,0,4,0,1,0,2,1,1,4,1
recovery,0,0,0,0,0,0,2,0,0,0
recruit,0,0,0,0,0,1,0,0,0,0
recruiting,0,0,0,0,0,0,0,0,2,0
recruitment,0,1,0,0,0,0,0,0,2,0
recyclability,0,0,0,0,0,0,1,0,0,0
recycle,0,0,0,0,0,0,1,0,0,0
recycling,0,0,0,0,0,0,1,0,0,0
redcar,0,0,0,0,0,0,0,0,0,1
redesigned,0,0,0,0,1,0,0,0,0,0
redistribute,0,0,0,0,0,0,1,0,0,0
reduce,0,3,0,0,3,1,8,0,0,0
reduced,0,2,0,0,2,0,0,0,1,0
reducing,0,1,0,0,2,1,2,0,0,0
reduction,0,1,0,0,0,0,5,0,0,0
reductions,0,1,0,0,0,0,0,0,0,0
ref,0,0,0,0,0,1,0,0,0,0
reference,0,1,0,0,0,0,0,0,0,0
referenced,0,0,0,0,0,0,1,0,0,0
refers,0,0,0,0,0,0,0,1,0,0
reflect,0,1,0,0,0,0,1,1,1,0
reflecting,0,2,0,0,0,1,0,0,1,0
reflects,0,0,0,0,0,0,0,0,0,1
reform,0,0,0,0,1,0,0,0,1,1
reforming,1,1,0,0,0,0,0,0,2,0
reforms,0,5,0,1,0,0,2,0,4,7
refresh,0,1,0,0,0,0,0,0,0,0
refreshing,0,1,0,0,0,0,0,0,1,0
refurbish,0,0,0,0,0,0,1,0,0,0
regardless,0,0,0,0,1,0,0,0,0,0
regenerate,0,0,0,0,0,0,2,0,0,0
regenerated,0,0,0,0,1,0,0,0,0,0
regenerating,0,0,0,0,0,0,2,0,0,0
regeneration,0,0,0,0,0,0,2,0,0,5
regenerative,0,0,0,0,0,0,1,0,0,0
regime,0,1,0,0,0,0,1,0,0,0
regimes,0,1,0,0,0,0,0,0,0,0
region,0,4,0,0,0,4,2,0,0,15
regional,0,6,0,0,1,3,2,0,6,19
regions,1,3,0,0,0,0,4,1,3,13
registrations,0,0,0,0,2,0,0,0,0,0
regularly,0,0,0,0,1,0,0,0,0,0
regulate,0,0,0,0,0,0,1,0,0,0
regulation,0,6,0,0,1,1,2,0,0,0
regulations,1,1,0,0,3,0,1,0,0,0
regulator,0,0,0,0,1,0,2,0,1,0
regulators,0,1,0,0,2,0,1,0,0,0
regulatory,1,6,0,0,6,1,2,0,1,0
reigning,0,0,0,0,0,1,0,0,0,0
reimagine,0,0,0,0,0,0,0,0,0,1
reimbursement,0,0,0,0,0,0,0,0,2,0
reinforced,0,1,0,0,0,0,0,1,0,0
reinforcing,2,2,0,0,1,0,1,0,0,0
reinvent,0,0,0,0,0,0,0,0,0,1
reinvigorate,0,0,0,0,0,0,1,0,0,0
related,0,1,0,0,4,3,0,0,3,1
relation,0,0,0,0,0,0,3,0,0,1
relations,0,0,0,0,0,0,0,1,1,0
relationship,1,1,0,0,0,1,0,0,0,0
relationships,0,3,0,0,0,2,0,1,0,0
relative,0,0,0,0,0,0,1,1,2,0
relatively,0,1,0,0,0,1,0,1,0,0
relaxing,0,0,0,0,0,1,0,0,0,0
release,0,0,0,0,0,0,1,0,0,0
releasing,0,0,0,0,0,0,1,0,0,0
relevance,0,0,0,0,0,0,0,0,1,0
relevant,0,3,0,0,2,2,2,1,1,0
reliable,0,0,0,1,0,0,9,0,0,0
reliance,0,1,0,0,0,0,0,0,0,0
reliant,0,0,0,0,0,0,0,0,1,0
relief,0,0,0,0,0,0,1,0,0,0
relies,0,0,0,0,0,0,1,0,0,1
relocate,0,1,0,0,0,0,0,0,0,0
relocation,0,0,0,0,0,0,0,0,0,1
rely,0,0,0,0,0,0,1,0,0,0
remain,0,1,0,0,0,2,3,3,3,2
remainder,0,0,0,0,0,0,1,0,0,0
remaining,0,0,0,0,0,0,1,0,1,0
remains,0,1,0,0,0,2,2,0,4,1
remanufacture,0,0,0,0,0,0,1,0,0,0
remit,0,1,0,0,1,0,0,0,0,0
remodelling,0,0,0,0,1,0,0,0,0,0
remote,0,0,0,0,0,0,0,0,1,0
removal,0,0,0,0,0,0,1,0,0,0
remove,0,0,0,0,1,0,1,1,1,2
removes,0,0,0,0,0,0,1,0,0,0
removing,0,0,0,0,0,0,0,0,0,1
renewable,0,0,0,0,1,7,1,0,0,1
renewables,0,0,0,0,0,0,1,0,0,0
renewal,0,0,0,0,0,0,0,0,0,1
renowned,0,2,0,1,0,1,0,0,0,1
replace,0,0,0,0,1,0,0,0,0,0
replacement,0,0,0,0,0,1,0,0,0,0
replacements,0,0,0,0,0,1,0,0,0,1
replaces,0,0,0,0,0,0,1,0,0,0
report,0,1,0,0,0,0,4,1,4,0
reported,0,0,0,0,0,0,0,0,1,0
reporting,0,0,0,0,0,0,0,1,2,1
represent,0,2,0,0,0,0,0,0,0,0
representation,0,1,0,0,0,0,0,0,1,0
representative,0,1,0,0,0,0,0,0,1,0
represented,0,1,0,0,0,0,0,0,4,0
represents,0,1,0,0,0,1,1,0,2,0
reputation,0,5,0,1,0,1,1,1,1,0
request,0,0,0,0,1,0,0,0,1,0
require,0,4,0,0,3,2,3,0,2,1
required,0,2,0,0,0,0,1,0,4,2
requirement,0,1,0,0,0,0,1,1,0,0
requirements,0,0,0,0,1,0,0,0,1,0
requires,0,1,0,0,0,0,1,0,2,1
requiring,0,0,0,0,0,0,0,0,1,0
rereducing,0,0,0,0,0,0,1,0,0,0
rescuing,0,0,0,1,0,0,0,0,0,0
research,4,24,0,1,18,101,6,3,6,17
researchers,2,0,0,0,1,8,0,1,1,1
researches,0,0,0,0,1,0,0,0,0,0
residential,0,0,0,0,0,0,1,0,0,0
residents,0,0,0,0,0,0,0,0,0,1
resilience,0,1,0,0,0,2,8,0,0,0
resistance,0,0,0,0,0,1,0,0,0,0
resisted,0,0,0,0,1,0,0,0,0,0
resolution,0,1,0,0,0,0,0,0,0,0
resolve,0,1,0,0,0,0,1,0,0,0
resonance,0,0,0,0,0,1,0,0,0,0
resource,0,0,0,0,2,0,7,0,0,0
resources,0,1,0,0,5,1,8,0,2,2
respect,1,0,0,0,0,0,3,1,0,0
respected,0,2,0,1,0,0,0,0,0,0
respective,0,0,0,0,0,0,0,0,0,1
respectively,0,1,0,0,0,0,0,0,1,0
respects,0,0,0,0,0,0,1,1,0,0
respond,0,0,0,0,5,1,0,0,1,1
respondents,0,0,0,0,0,0,2,0,0,0
responding,0,1,0,0,2,0,1,1,1,0
responds,0,0,0,0,0,0,0,2,0,0
response,0,5,0,0,2,0,1,1,4,0
responses,0,1,0,0,0,0,1,3,0,0
responsibilities,0,0,0,0,1,0,0,0,1,1
responsibility,0,1,0,0,0,0,3,2,0,0
responsible,0,3,0,0,2,1,1,2,0,1
responsive,0,1,0,0,0,1,0,0,1,2
rest,0,4,0,0,0,1,1,1,0,0
restates,0,1,0,0,0,0,0,0,0,0
restoration,0,0,0,0,0,0,3,0,0,0
restoring,0,0,0,1,0,0,0,0,0,0
restricted,0,2,0,0,0,0,0,0,0,0
rests,0,0,0,0,1,0,0,0,0,0
result,0,2,0,1,2,2,0,0,1,0
resulting,0,2,0,0,0,0,0,0,0,0
results,0,1,0,0,0,0,0,1,1,0
retail,0,2,0,0,1,0,1,0,0,0
retailer,0,1,0,0,0,0,0,0,0,0
retain,0,1,0,0,1,1,0,0,4,0
retaining,0,0,0,0,0,1,0,0,0,0
retains,0,1,0,0,0,0,0,0,0,0
retention,0,0,0,0,0,0,0,0,2,2
retirement,0,0,0,0,6,0,0,0,0,0
retrain,0,0,0,0,0,0,0,0,1,0
retraining,0,0,0,0,2,0,0,0,8,0
retreat,0,0,0,0,0,0,0,1,0,0
retrospectively,0,1,0,0,0,0,0,0,0,0
return,0,1,0,0,1,0,0,0,1,1
returners,0,0,0,0,0,0,0,0,2,0
returning,0,0,0,0,0,0,0,0,1,0
returns,0,1,0,0,0,0,2,0,0,0
reuse,0,0,0,0,0,0,1,0,0,0
reused,0,0,0,0,0,0,1,0,0,0
revealed,0,1,0,0,0,0,0,0,0,0
revealing,0,0,0,0,0,1,0,0,0,0
revenue,0,0,0,0,0,0,2,1,0,1
revenues,0,1,0,0,0,0,0,0,0,0
reverse,0,0,0,0,0,0,0,0,1,1
review,0,14,0,0,6,9,6,2,15,4
reviewed,0,0,0,0,1,0,0,0,0,0
reviewing,0,1,0,0,0,1,0,0,0,1
reviews,0,2,0,0,0,0,0,0,0,0
revitalise,0,0,0,0,0,0,0,0,0,1
revitalised,0,1,0,0,0,0,0,0,0,0
revolution,0,2,0,3,10,3,1,2,1,1
revolutionary,0,0,0,0,1,0,0,0,0,0
revolutionise,0,0,0,0,0,1,0,0,0,0
revolutionised,0,0,0,0,0,1,1,0,0,0
revolutionises,0,0,0,0,0,1,0,0,0,0
revolutionising,0,0,0,0,1,0,0,0,0,0
revolutions,0,0,0,0,1,0,0,0,0,0
reward,0,0,0,0,0,0,0,1,0,0
rewards,0,1,0,0,0,2,0,1,0,0
rhs,0,0,0,0,2,0,0,0,0,0
rich,0,1,0,0,0,1,2,0,0,2
richard,0,0,0,0,0,1,0,0,0,0
ride,0,0,0,0,4,0,0,0,0,0
rig,0,0,0,0,0,1,0,0,0,0
right,1,4,0,1,3,1,8,1,6,5
rights,1,0,0,0,0,0,0,2,0,0
rigorous,0,4,0,0,0,0,0,1,4,0
rise,0,0,0,0,4,1,0,0,2,1
rising,0,1,0,0,1,2,0,1,0,0
risk,0,1,0,0,1,0,0,2,0,0
risks,0,1,0,0,0,1,4,1,0,0
risky,0,0,0,0,1,0,0,0,0,0
rival,0,0,0,0,0,0,0,0,2,0
rivals,0,0,0,0,0,0,0,0,1,0
river,0,0,0,0,0,0,1,0,0,1
rna,0,0,0,0,0,1,0,0,0,0
road,0,1,0,0,6,0,5,0,0,1
roadbuilding,0,0,0,0,1,0,1,0,0,0
roadmap,0,0,0,0,0,1,0,0,0,0
roads,0,0,0,0,3,0,2,0,0,0
robot,0,0,0,0,1,0,0,0,0,0
robotic,0,0,0,0,0,1,0,0,0,0
robotics,0,2,0,0,1,0,0,0,0,0
rocket,0,0,0,0,0,1,0,0,0,0
rockets,0,0,0,0,0,1,0,0,0,0
role,0,7,0,0,7,4,1,3,5,5
roles,0,0,0,0,0,0,0,0,4,2
roll,0,0,0,0,0,0,4,0,0,0
rolled,0,1,0,0,0,0,0,0,2,0
rolling,0,2,0,0,0,0,0,0,0,0
rollout,0,0,0,0,1,0,1,0,0,0
rolls,0,3,0,0,0,0,0,0,0,1
root,0,2,0,0,0,0,0,0,0,0
rooted,0,0,0,1,0,0,0,0,0,0
rorition,0,0,0,0,0,0,0,1,0,0
rotherham,0,0,0,0,0,0,0,0,0,1
round,0,0,0,0,0,2,0,0,0,0
route,0,0,0,0,0,2,3,0,0,0
routes,0,0,0,0,0,1,1,0,8,0
royal,0,1,0,0,0,0,0,0,2,0
royce,0,3,0,0,0,0,0,0,0,1
rpi,0,1,0,0,0,0,0,0,0,0
rt,0,0,0,1,0,0,0,0,0,0
rtrand,0,0,0,0,0,0,1,0,0,0
rule,0,0,0,1,0,0,0,1,0,0
rules,0,0,0,0,0,1,0,0,0,0
run,0,4,0,0,1,2,3,0,1,0
running,0,0,0,0,0,0,1,0,0,0
runway,0,0,0,0,0,0,1,0,0,0
rural,0,0,0,0,0,0,5,1,0,8
russell,0,0,0,0,0,1,0,0,1,0
russia,0,1,0,0,0,0,0,0,0,0
russian,0,0,0,0,0,0,0,1,0,0
rutherford,0,0,0,0,0,1,0,0,0,0
sachs,0,3,0,0,0,0,0,0,0,0
sacrifices,0,0,0,1,0,0,0,0,0,0
safe,0,5,0,0,4,1,3,0,0,1
safeguard,0,1,0,0,0,0,0,0,0,0
safely,0,0,0,0,1,0,0,0,0,0
safer,0,1,0,0,1,2,0,0,0,0
safety,0,0,0,0,1,0,0,0,1,0
sahar,0,1,0,0,0,0,0,0,0,0
said,0,1,0,0,0,0,0,0,0,0
sail,0,0,0,0,0,1,0,0,0,0
sainsbury,0,0,0,0,0,0,0,0,2,1
sale,0,0,0,0,0,1,0,0,0,0
sales,0,1,0,0,0,0,0,0,0,0
sample,0,1,0,0,0,0,0,0,0,0
sandbox,0,0,0,0,1,0,0,0,0,0
satellite,0,0,0,0,0,1,2,0,0,0
satellites,0,0,0,0,0,2,3,1,0,0
satisfaction,0,0,0,0,0,0,0,0,1,0
saturn,0,0,0,0,0,1,0,0,0,0
save,0,0,0,0,1,1,1,0,0,0
saved,0,0,0,0,0,0,2,0,0,0
saving,0,0,0,0,0,0,3,0,0,0
savings,0,0,0,0,1,0,1,0,0,0
sbri,0,0,0,0,0,3,2,0,0,0
scalable,0,0,0,0,0,0,1,0,0,0
scale,0,14,0,0,5,3,3,0,0,2
scaled,0,1,0,0,0,0,0,0,1,0
scaleup,0,1,0,0,0,0,0,0,0,0
scaling,0,0,0,0,0,1,0,0,0,0
scanner,0,0,0,0,0,1,0,0,0,0
scanners,0,0,0,0,0,1,0,0,0,0
scheme,0,0,0,0,4,1,6,0,6,2
schemes,0,0,0,0,0,0,2,0,0,1
school,0,1,0,0,0,0,1,0,10,3
schools,0,3,0,0,0,0,0,0,17,2
sci,0,0,0,0,0,1,0,0,0,0
science,1,4,0,0,5,28,2,0,6,9
sciences,0,16,0,1,5,10,0,1,2,1
scientific,0,2,0,0,1,3,2,2,0,0
scientists,0,2,0,2,1,5,1,0,0,1
scilly,0,0,0,0,0,0,3,0,0,1
scope,0,2,0,0,0,1,0,0,1,0
score,0,0,0,0,0,2,0,0,0,0
scoreboard,0,0,0,0,0,1,0,0,0,0
scorecard,0,0,0,0,0,0,1,0,0,0
scotch,0,2,0,0,0,0,0,0,0,0
scotland,0,1,0,0,2,6,4,8,2,12
scottish,0,1,0,0,0,0,0,2,1,3
scouts,0,0,0,0,0,1,0,0,0,0
sea,0,0,0,0,2,0,0,0,0,2
seafood,0,1,0,0,0,0,0,0,0,0
second,0,1,0,0,3,3,0,0,2,0
secondary,0,0,0,0,0,0,2,0,4,3
secondhands,0,0,0,0,1,0,0,0,0,0
secondly,0,0,0,0,0,0,0,0,2,0
seconds,0,4,0,0,0,0,0,0,0,0
secretary,0,0,0,2,0,0,0,0,1,0
section,0,1,0,0,1,0,0,0,0,1
sections,0,0,0,0,0,0,0,1,0,0
sector,2,126,0,1,12,8,15,3,8,6
sectoral,0,2,0,0,0,0,1,0,0,0
sectors,0,38,0,0,15,11,8,3,5,5
sectorspecific,0,1,0,0,0,0,0,0,0,0
secure,0,5,0,1,4,1,3,1,3,2
secured,0,0,0,0,0,0,0,0,0,1
securely,0,0,0,0,1,0,1,0,0,0
securing,0,0,0,0,0,0,1,0,0,0
security,0,3,0,0,3,0,3,0,2,0
see,0,2,0,1,2,3,1,0,1,2
seeing,0,0,0,0,0,0,0,0,1,0
seek,0,2,0,0,0,1,2,0,2,1
seeking,0,1,0,0,0,0,0,2,0,0
seeks,0,0,0,0,0,0,0,0,0,1
seen,0,0,0,0,1,0,0,3,1,2
seismic,0,0,0,0,1,0,0,0,0,0
seize,0,1,0,1,1,0,0,1,0,0
seized,0,0,0,0,1,0,0,0,0,0
seizing,0,0,0,0,0,1,0,0,0,0
select,0,0,0,0,0,1,0,0,0,0
selected,0,0,0,0,0,0,2,0,0,1
self,0,0,0,1,5,0,2,0,0,0
selfdriving,0,0,0,0,1,0,0,0,0,0
sell,0,0,0,0,1,0,0,0,0,0
selling,1,1,0,0,0,2,0,0,0,0
selly,0,0,0,0,0,0,1,0,0,0
senior,0,1,0,0,0,1,0,0,3,1
sensors,0,0,0,0,0,1,0,0,0,0
separated,0,0,0,0,0,0,1,0,0,0
september,0,0,0,0,0,0,0,0,3,0
sequencing,0,0,0,0,1,3,0,2,0,0
sequunt,0,0,0,0,0,0,0,1,0,0
series,0,2,0,0,0,0,0,0,1,1
serious,0,0,0,1,0,0,0,0,0,0
servants,0,0,0,0,0,0,0,0,1,1
serve,0,0,0,0,0,0,0,1,0,0
service,0,4,0,0,3,6,3,0,1,0
services,3,11,0,3,21,14,15,5,0,3
set,0,16,0,4,7,6,10,9,16,11
sets,1,1,0,1,1,2,0,2,1,0
setting,1,1,0,1,4,1,3,0,4,0
settlement,0,0,0,0,0,1,1,1,0,1
settlements,0,0,0,0,0,0,0,1,0,0
seven,0,0,0,1,1,1,1,0,0,0
seventh,0,1,0,0,0,0,0,1,0,0
several,0,1,0,0,0,2,1,0,0,0
severn,0,0,0,0,0,0,0,0,0,1
shadbolt,0,0,0,0,0,0,0,0,1,0
shale,0,0,0,0,0,0,2,0,0,0
shape,1,5,0,2,1,2,0,2,0,1
shaped,0,1,0,0,0,0,0,0,1,0
shaping,0,0,0,0,1,0,2,0,0,5
share,0,1,0,0,2,3,5,2,1,1
shared,1,3,0,1,1,2,2,3,2,3
shares,0,0,0,0,0,1,2,0,1,0
sharing,0,4,0,0,3,3,2,1,2,0
sheffield,0,0,0,0,0,1,1,0,0,8
shelf,0,1,0,0,0,0,0,0,0,0
shelving,0,1,0,0,0,0,0,0,0,0
shift,0,2,0,0,7,0,5,2,0,0
shifted,0,0,0,0,0,0,0,0,0,2
shifts,0,1,0,0,0,0,0,0,1,0
shine,0,0,0,0,0,0,0,0,1,0
shipbuilding,0,0,0,0,0,0,2,0,0,0
shocks,0,0,0,0,0,0,1,0,0,0
shops,0,0,0,0,0,1,0,0,0,0
shore,0,0,0,0,1,1,0,0,0,0
short,0,0,0,0,0,0,1,0,1,0
shortage,0,0,0,0,0,0,0,0,2,0
shortages,0,1,0,0,0,0,0,0,6,1
shortly,0,0,0,0,0,0,0,0,5,1
show,0,2,0,0,0,1,0,0,2,1
showcase,0,0,0,0,0,0,0,0,0,1
showed,0,0,0,0,0,0,0,1,1,0
showing,0,1,0,0,0,0,0,0,1,0
shown,0,0,0,0,0,0,1,0,1,0
shows,0,1,0,0,1,2,0,0,2,0
shrinking,0,0,0,1,0,0,0,0,0,0
side,0,1,0,0,0,3,0,0,0,0
sideby,0,0,0,0,0,1,0,0,0,0
siemens,0,2,0,0,0,0,0,0,0,0
signal,0,0,0,0,0,0,0,0,1,0
signalled,0,1,0,0,0,1,0,0,0,0
signalling,0,0,0,0,0,0,1,0,0,0
signals,0,0,0,0,1,0,0,0,0,0
signature,0,0,0,0,0,0,1,0,0,0
signed,0,0,0,0,0,0,0,0,1,1
significant,0,15,0,0,7,3,9,1,10,6
significantly,0,1,0,0,0,2,1,1,0,0
signposting,0,1,0,0,0,0,0,0,0,0
silicon,0,0,0,0,0,0,0,0,0,1
similar,0,0,0,0,1,0,0,0,0,2
similarly,0,0,0,0,1,1,1,0,0,0
simple,0,1,0,0,0,0,0,0,0,0
simplifying,0,1,0,0,0,0,0,0,0,0
simply,0,0,0,0,0,0,1,0,0,0
simulate,0,1,0,0,0,0,0,0,0,0
simulated,0,0,0,0,1,0,0,0,0,0
sin,0,0,0,0,0,0,0,1,0,0
since,0,5,0,1,2,2,5,1,3,10
singapore,0,0,0,0,0,0,0,1,1,0
single,0,1,0,0,0,2,0,2,0,1
sir,0,2,0,0,1,6,0,0,3,0
sit,0,0,0,0,0,1,0,0,2,0
site,0,1,0,0,0,0,1,0,0,3
sites,0,0,0,0,0,0,2,0,0,0
sits,0,0,0,0,0,0,1,0,0,0
six,0,1,0,0,2,1,2,1,1,4
size,0,3,0,0,1,0,0,1,0,1
sized,0,6,0,0,0,1,1,1,0,0
sizes,0,2,0,0,1,2,0,0,0,0
skill,0,0,0,0,3,0,0,0,9,1
skilled,0,5,0,1,0,4,0,0,8,4
skilling,0,0,0,0,0,0,0,0,2,0
skills,1,21,0,2,10,7,9,2,86,23
slength,0,0,0,0,0,0,1,0,0,0
small,0,16,0,0,0,4,6,1,0,1
smaller,0,3,0,0,0,0,1,1,0,0
smart,0,0,0,0,9,3,15,1,0,0
smarter,0,4,0,0,0,0,0,0,0,0
smartphone,0,0,0,0,1,0,0,0,0,0
sme,0,1,0,0,0,0,0,0,0,0
smes,0,3,0,0,0,3,1,0,0,0
smith,0,0,0,0,0,0,0,0,6,0
social,0,5,0,0,4,1,1,0,2,1
socially,0,0,0,0,1,0,0,0,0,0
societal,0,0,0,0,0,0,1,0,0,0
societies,0,0,0,0,0,0,0,1,1,0
society,1,3,0,1,12,5,6,4,2,0
socio,0,0,0,0,0,0,0,0,1,0
software,0,2,0,0,1,1,0,0,1,0
soil,0,0,0,0,1,1,1,0,0,0
solar,0,0,0,0,0,1,0,0,0,0
solely,0,0,0,0,0,0,1,0,0,0
solution,0,0,0,0,0,1,0,0,1,0
solutions,0,3,0,0,1,0,2,1,0,1
someone,0,0,0,0,0,0,0,0,1,0
somerset,0,1,0,0,0,0,1,0,0,0
sometimes,0,2,0,0,0,1,0,0,0,0
sought,0,0,0,0,0,0,1,0,0,0
sound,0,0,0,0,0,0,0,0,0,1
sounds,0,1,0,0,0,0,0,0,0,0
source,0,6,0,0,5,4,2,3,2,2
sources,0,2,0,0,2,2,1,0,0,0
